OBJECTID,Wetland__1,SEQNUM,CFCA_EMT_I,Physiograp,Wetland_Ty,Hydrologic,Edge_Ref_1,Urban_Dens,ACRES_COMB,XCOORD_UTM,YCOORD_UTM,Column_,ORIG_FID
555,1,280078.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,5.108998245320155,443858.5312500,3076225.2500000,358.0000000,555
556,1,279338.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,2.154314737832498,443861.4687500,3076484.7500000,358.0000000,556
557,1,277858.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,4.107559697519370,443706.6875000,3077489.7500000,358.0000000,557
558,1,277118.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,20.091577519783719,443764.6250000,3077747.7500000,358.0000000,558
559,1,276378.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,11.140469297418628,443751.8750000,3078038.7500000,358.0000000,559
560,1,275638.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,3.597606531213543,443737.9375000,3078443.5000000,358.0000000,560
561,1,274898.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,1.304940667460294,443756.8125000,3078885.2500000,358.0000000,561
562,1,274158.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,0.816309325105045,443839.2500000,3079168.2500000,358.0000000,562
563,1,260838.000000000000000,SW-MM,Ridge,1F,No,110.380000000000000,Moderate,2.862267127754274,443730.0000000,3086038.2500000,358.0000000,563
564,1,259358.000000000000000,SW-MM,Ridge,1F,No,110.380000000000000,Moderate,2.758269873810951,443795.5937500,3086903.2500000,358.0000000,564
565,1,309679.000000000000000,SW-QJ,Ridge,1F,No,105.060000000000000,Low,5.205587011327101,444225.2812500,3061006.0000000,359.0000000,565
566,1,308939.000000000000000,SW-QJ,Ridge,1F,No,105.060000000000000,Low,18.081575104420359,444088.3125000,3061313.5000000,359.0000000,566
567,1,308199.000000000000000,SW-QJ,Ridge,1F,No,105.060000000000000,Low,2.460906141474707,444234.6562500,3061649.5000000,359.0000000,567
568,1,307459.000000000000000,SW-QJ,Ridge,1F,No,105.060000000000000,Low,5.891047241479755,444184.9375000,3062180.0000000,359.0000000,568
569,1,306719.000000000000000,SW-QJ,Ridge,1F,No,105.060000000000000,Low,2.952648094116655,443966.3125000,3062434.0000000,359.0000000,569
570,1,305979.000000000000000,SW-QJ,Ridge,1F,No,105.060000000000000,Low,0.309553577189783,443898.2500000,3062711.0000000,359.0000000,570
571,1,291179.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,23.797037107078694,444079.1562500,3070529.0000000,359.0000000,571
572,1,290439.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,10.186364657426507,444017.8750000,3070896.5000000,359.0000000,572
573,1,289699.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,14.165562594383335,444039.4062500,3071234.7500000,359.0000000,573
574,1,288959.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,12.099778450661043,444121.1250000,3071632.7500000,359.0000000,574
575,1,288219.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,19.501876694343196,444038.5625000,3072039.7500000,359.0000000,575
576,1,287479.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,16.737030214559208,443984.4375000,3072398.7500000,359.0000000,576
577,1,286739.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,15.286639443518384,443999.1875000,3072803.2500000,359.0000000,577
578,1,285999.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,5.815225669919103,443958.2812500,3073048.0000000,359.0000000,578
579,1,284519.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,23.765932689481112,444084.5937500,3073935.0000000,359.0000000,579
580,1,283779.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,1.759700327872725,443979.1250000,3074471.5000000,359.0000000,580
581,1,283039.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,33.680795172821504,444079.5937500,3074697.7500000,359.0000000,581
582,1,282299.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,30.390730620303842,444054.5000000,3075049.0000000,359.0000000,582
583,1,281559.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,19.524394131076665,443994.4687500,3075440.0000000,359.0000000,583
584,1,280819.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,19.761698213033750,444001.1875000,3075803.5000000,359.0000000,584
585,1,280079.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,27.683598351774627,444055.6875000,3076235.5000000,359.0000000,585
586,1,279339.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,9.782834953526807,444007.8750000,3076476.2500000,359.0000000,586
587,1,277119.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,4.758368612834588,443949.9062500,3077860.0000000,359.0000000,587
588,1,276379.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,24.379789112614127,444057.9375000,3078097.0000000,359.0000000,588
589,1,275639.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,0.580442025922674,443914.9375000,3078328.5000000,359.0000000,589
590,1,274159.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,0.807680459529966,443945.0937500,3079356.2500000,359.0000000,590
591,1,273419.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,1.385644978472262,444125.5312500,3079572.2500000,359.0000000,591
592,1,260839.000000000000000,SW-MM,Ridge,1F,No,110.380000000000000,Moderate,3.285565057571127,444058.3125000,3086186.7500000,359.0000000,592
593,1,259359.000000000000000,SW-MM,Ridge,1F,No,110.380000000000000,Moderate,7.941659288549400,444125.5000000,3086889.7500000,359.0000000,593
594,1,310420.000000000000000,SW-QJ,Ridge,1F,No,105.060000000000000,Low,3.588588588800947,444373.5937500,3060688.7500000,360.0000000,594
595,1,309680.000000000000000,SW-QJ,Ridge,1F,No,105.060000000000000,Low,2.476812905164683,444297.4062500,3060870.0000000,360.0000000,595
596,1,308200.000000000000000,SW-QJ,Ridge,1F,No,105.060000000000000,Low,2.735664528540710,444316.8125000,3061849.0000000,360.0000000,596
597,1,307460.000000000000000,SW-QJ,Ridge,1F,No,105.060000000000000,Low,11.781099449651318,444402.2187500,3062072.2500000,360.0000000,597
598,1,291180.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,1.188023630778650,444278.4375000,3070528.2500000,360.0000000,598
599,1,285260.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,2.950808144295697,444521.3750000,3073713.0000000,360.0000000,599
600,1,284520.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,24.108159793501901,444473.9375000,3073870.7500000,360.0000000,600
601,1,283780.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,10.331362448402961,444542.8750000,3074395.2500000,360.0000000,601
602,1,283040.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,22.899502051284678,444407.0000000,3074651.2500000,360.0000000,602
603,1,282300.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,0.746834009793205,444283.1250000,3074922.0000000,360.0000000,603
604,1,280820.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,7.631798238673230,444511.5625000,3075971.2500000,360.0000000,604
605,1,280080.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,23.572904465476672,444472.3125000,3076160.7500000,360.0000000,605
606,1,276380.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,0.962030544999839,444285.9375000,3078147.0000000,360.0000000,606
607,1,273420.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,1.485652952690632,444461.3437500,3079742.2500000,360.0000000,607
608,1,260840.000000000000000,SW-MM,Ridge,1F,No,110.380000000000000,Moderate,0.548441941017219,444305.8437500,3086279.5000000,360.0000000,608
609,1,260100.000000000000000,SW-MM,Ridge,1F,No,110.380000000000000,Moderate,9.225831710657428,444426.3125000,3086573.2500000,360.0000000,609
610,1,259360.000000000000000,SW-MM,Ridge,1F,No,110.380000000000000,Moderate,4.822946346055861,444326.5000000,3086793.5000000,360.0000000,610
611,1,307461.000000000000000,SW-QJ,Ridge,1F,No,105.060000000000000,Low,8.784189306932328,444866.5937500,3062236.0000000,361.0000000,611
612,1,306721.000000000000000,SW-QJ,Ridge,1F,No,105.060000000000000,Low,1.484050970445980,444855.2812500,3062326.0000000,361.0000000,612
613,1,285261.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,8.858044490073157,444806.8750000,3073667.2500000,361.0000000,613
614,1,284521.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,19.619690582607909,444754.5312500,3073918.2500000,361.0000000,614
615,1,283781.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,14.182111242158044,444765.6250000,3074243.7500000,361.0000000,615
616,1,280821.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,4.414696321789467,444721.4687500,3075955.7500000,361.0000000,616
617,1,280081.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,5.281703584649364,444721.0000000,3076171.5000000,361.0000000,617
618,1,276381.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,0.964500147885774,444996.3750000,3078071.0000000,361.0000000,618
619,1,273421.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,1.634779196475719,444841.6875000,3079761.0000000,361.0000000,619
620,1,307462.000000000000000,SW-QJ,Ridge,1F,No,105.060000000000000,Low,0.204529786468015,445039.1562500,3062132.5000000,362.0000000,620
621,1,280822.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,0.022615988678380,445341.3125000,3075944.5000000,362.0000000,621
622,1,280082.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,0.133944628933945,445058.9375000,3076353.5000000,362.0000000,622
623,1,277122.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,0.348095937124622,445101.3437500,3077896.5000000,362.0000000,623
624,1,276382.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,1.361169919611063,445186.2812500,3078147.0000000,362.0000000,624
625,1,274162.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,0.075163656616884,445400.6875000,3079444.5000000,362.0000000,625
626,1,273422.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,1.962526113890240,445203.8125000,3079597.0000000,362.0000000,626
627,1,280083.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,0.002681109175576,445510.9062500,3076362.0000000,363.0000000,627
628,1,277123.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,0.629732907895824,445729.6562500,3077823.2500000,363.0000000,628
629,1,276383.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,1.389810236717664,445582.0000000,3078155.5000000,363.0000000,629
630,1,274163.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,2.450977141193027,445601.9375000,3079280.0000000,363.0000000,630
631,1,273423.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,0.000402839040881,445411.0312500,3079452.0000000,363.0000000,631
632,1,277864.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,0.350991344534848,446108.0937500,3077526.2500000,364.0000000,632
633,1,277124.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,0.843669978489223,445916.2187500,3077611.7500000,364.0000000,633
634,1,274164.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,1.779321870175556,445966.3750000,3079099.0000000,364.0000000,634
635,1,277865.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,0.468363933395566,446271.6250000,3077526.2500000,365.0000000,635
636,1,277125.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,0.778680300516539,446460.9687500,3077606.2500000,365.0000000,636
637,1,274905.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,0.179321994707538,446434.3125000,3079066.7500000,365.0000000,637
638,1,274165.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,3.049590811454495,446396.5625000,3079118.7500000,365.0000000,638
639,1,277126.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,1.425286760126857,446729.5625000,3077805.5000000,366.0000000,639
640,1,276386.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,0.051777763648559,446884.2500000,3077933.7500000,366.0000000,640
641,1,274166.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,3.117924049741526,446672.9687500,3079294.2500000,366.0000000,641
642,1,273426.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,0.307448641649689,446882.2500000,3079457.5000000,366.0000000,642
643,1,276387.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,1.119282383050277,447142.8125000,3078054.0000000,367.0000000,643
644,1,274167.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,6.378984772255342,447151.7500000,3079388.7500000,367.0000000,644
645,1,273427.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,0.268915737359044,447122.6875000,3079459.7500000,367.0000000,645
646,1,143187.000000000000000,SF-YK,Plain,1A,No,101.690000000000000,Moderate,1.053235948314910,447293.8437500,3146753.2500000,367.0000000,646
647,1,276388.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,1.232451264007639,447467.5000000,3078195.2500000,368.0000000,647
648,1,275648.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,0.422580650531151,447654.5625000,3078352.2500000,368.0000000,648
649,1,274168.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,2.784517852161979,447482.5937500,3079289.2500000,368.0000000,649
650,1,143188.000000000000000,SF-YK,Plain,1A,No,101.690000000000000,Moderate,2.492465061655459,447356.1250000,3146751.7500000,368.0000000,650
651,1,275649.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,1.414902153189859,447792.7812500,3078520.5000000,369.0000000,651
652,1,274909.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,1.420548802044594,447916.7187500,3078892.0000000,369.0000000,652
653,1,274169.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,1.054183512823881,447756.6875000,3079157.5000000,369.0000000,653
654,1,283791.000000000000000,SW-QH,Ridge,1F,No,85.170000000000002,Low,3.440503452441556,448754.9375000,3074355.5000000,371.0000000,654
655,1,283051.000000000000000,SW-QH,Ridge,1F,No,85.170000000000002,Low,0.343650909458174,448829.2500000,3074535.0000000,371.0000000,655
656,1,284532.000000000000000,SW-QH,Ridge,1F,No,85.170000000000002,Low,3.417029422479151,449063.4062500,3073977.2500000,372.0000000,656
657,1,283792.000000000000000,SW-QH,Ridge,1F,No,85.170000000000002,Low,2.277067087642951,448859.5937500,3074312.0000000,372.0000000,657
658,1,283052.000000000000000,SW-QH,Ridge,1F,No,85.170000000000002,Low,2.858379767801964,448875.2812500,3074741.0000000,372.0000000,658
659,1,282312.000000000000000,SW-QH,Ridge,1F,No,85.170000000000002,Low,3.608362933240828,448956.5000000,3075072.2500000,372.0000000,659
660,1,281572.000000000000000,SW-QH,Ridge,1F,No,85.170000000000002,Low,20.703468600848925,449086.6250000,3075477.5000000,372.0000000,660
661,1,280832.000000000000000,SW-QH,Ridge,1F,No,85.170000000000002,Low,0.412200359737157,449157.6562500,3075651.2500000,372.0000000,661
662,1,284533.000000000000000,SW-QH,Ridge,1F,No,85.170000000000002,Low,5.445177883504301,449349.1250000,3073938.7500000,373.0000000,662
663,1,282313.000000000000000,SW-QH,Ridge,1F,No,85.170000000000002,Low,0.042124756827097,449483.6875000,3075258.2500000,373.0000000,663
664,1,281573.000000000000000,SW-QH,Ridge,1F,No,85.170000000000002,Low,33.877360936497801,449412.8750000,3075461.5000000,373.0000000,664
665,1,280833.000000000000000,SW-QH,Ridge,1F,No,85.170000000000002,Low,18.047308147979045,449454.1875000,3075753.0000000,373.0000000,665
666,1,284534.000000000000000,SW-QH,Ridge,1F,No,85.170000000000002,Low,4.918605707763138,449813.7187500,3074000.2500000,374.0000000,666
667,1,283794.000000000000000,SW-QH,Ridge,1F,No,85.170000000000002,Low,0.439838859260425,449946.9062500,3074141.7500000,374.0000000,667
668,1,281574.000000000000000,SW-QH,Ridge,1F,No,85.170000000000002,Low,28.790009658573819,449773.2812500,3075484.0000000,374.0000000,668
669,1,280834.000000000000000,SW-QH,Ridge,1F,No,85.170000000000002,Low,35.106181637551657,449795.3437500,3075828.5000000,374.0000000,669
670,1,280094.000000000000000,SW-QH,Ridge,1F,No,85.170000000000002,Low,12.746125973907343,449887.6875000,3076146.0000000,374.0000000,670
671,1,283795.000000000000000,SW-QH,Ridge,1F,No,85.170000000000002,Low,1.761304065031897,450108.4062500,3074330.7500000,375.0000000,671
672,1,283055.000000000000000,SW-QH,Ridge,1F,No,85.170000000000002,Low,2.499468772438438,450210.2500000,3074685.5000000,375.0000000,672
673,1,282315.000000000000000,SW-QH,Ridge,1F,No,85.170000000000002,Low,7.566738289841887,450259.2500000,3075135.5000000,375.0000000,673
674,1,281575.000000000000000,SW-QH,Ridge,1F,No,85.170000000000002,Low,22.976201888068587,450163.5312500,3075503.7500000,375.0000000,674
675,1,280835.000000000000000,SW-QH,Ridge,1F,No,85.170000000000002,Low,35.870064279155187,450172.7500000,3075832.0000000,375.0000000,675
676,1,280095.000000000000000,SW-QH,Ridge,1F,No,85.170000000000002,Low,25.595371630625042,450143.5000000,3076170.2500000,375.0000000,676
677,1,279355.000000000000000,SW-QH,Ridge,1F,No,85.170000000000002,Low,0.703052594693587,450081.5937500,3076420.7500000,375.0000000,677
678,1,281576.000000000000000,SW-QH,Ridge,1F,No,85.170000000000002,Low,4.075957759251410,450466.1250000,3075602.7500000,376.0000000,678
679,1,280836.000000000000000,SW-QH,Ridge,1F,No,85.170000000000002,Low,24.914959628272261,450497.1562500,3075832.2500000,376.0000000,679
680,1,280096.000000000000000,SW-QH,Ridge,1F,No,85.170000000000002,Low,9.365427865820657,450513.0000000,3076093.0000000,376.0000000,680
681,1,280837.000000000000000,SW-QH,Ridge,1F,No,85.170000000000002,Low,0.035947176772564,450748.0937500,3076012.2500000,377.0000000,681
682,1,280097.000000000000000,SW-QH,Ridge,1F,No,85.170000000000002,Low,0.222518864226780,450748.0000000,3076083.5000000,377.0000000,682
683,1,254197.000000000000000,SW-QA,Ridge,1F,Yes,95.170000000000002,Low,0.599402718601556,451019.6562500,3089651.0000000,377.0000000,683
684,1,253457.000000000000000,SW-QA,Ridge,1F,Yes,95.170000000000002,Low,0.384004533573177,451054.9375000,3089839.0000000,377.0000000,684
685,1,254938.000000000000000,SW-QA,Ridge,1F,Yes,95.170000000000002,Low,1.597371525698462,451447.4062500,3089215.7500000,378.0000000,685
686,1,254198.000000000000000,SW-QA,Ridge,1F,Yes,95.170000000000002,Low,1.655623162955722,451282.9687500,3089477.0000000,378.0000000,686
687,1,253458.000000000000000,SW-QA,Ridge,1F,Yes,95.170000000000002,Low,7.829046394734751,451357.5312500,3090033.2500000,378.0000000,687
688,1,252718.000000000000000,SW-QA,Ridge,1F,Yes,95.170000000000002,Low,13.984770870126621,451380.7500000,3090228.7500000,378.0000000,688
689,1,255679.000000000000000,SW-QA,Ridge,1F,Yes,95.170000000000002,Low,1.606006010438019,451694.8750000,3088836.0000000,379.0000000,689
690,1,254939.000000000000000,SW-QA,Ridge,1F,Yes,95.170000000000002,Low,0.200468872872740,451532.6562500,3089023.2500000,379.0000000,690
691,1,254199.000000000000000,SW-QA,Ridge,1F,Yes,95.170000000000002,Low,16.358890757966702,451771.1562500,3089603.7500000,379.0000000,691
692,1,253459.000000000000000,SW-QA,Ridge,1F,Yes,95.170000000000002,Low,25.082263339118427,451672.1250000,3089954.2500000,379.0000000,692
693,1,252719.000000000000000,SW-QA,Ridge,1F,Yes,95.170000000000002,Low,2.491646637835779,451562.5000000,3090161.0000000,379.0000000,693
694,1,255680.000000000000000,SW-QA,Ridge,1F,Yes,95.170000000000002,Low,10.007869727967931,452145.0000000,3088760.7500000,380.0000000,694
695,1,254940.000000000000000,SW-QA,Ridge,1F,Yes,95.170000000000002,Low,13.258091326258850,452169.3125000,3089219.0000000,380.0000000,695
696,1,254200.000000000000000,SW-QA,Ridge,1F,Yes,95.170000000000002,Low,22.653486738299062,452024.4687500,3089528.7500000,380.0000000,696
697,1,253460.000000000000000,SW-QA,Ridge,1F,Yes,95.170000000000002,Low,0.893235579894706,451947.8437500,3089753.7500000,380.0000000,697
698,1,256421.000000000000000,SW-QA,Ridge,1F,Yes,95.170000000000002,Low,0.386215684953587,452482.6250000,3088503.5000000,381.0000000,698
699,1,255681.000000000000000,SW-QA,Ridge,1F,Yes,95.170000000000002,Low,10.739628403064586,452350.0625000,3088760.2500000,381.0000000,699
700,1,254941.000000000000000,SW-QA,Ridge,1F,Yes,95.170000000000002,Low,2.732637107453933,452304.7500000,3089078.7500000,381.0000000,700
701,1,256422.000000000000000,SW-QA,Ridge,1F,Yes,95.170000000000002,Low,0.491720867287504,452797.6250000,3088496.7500000,382.0000000,701
702,1,255682.000000000000000,SW-QA,Ridge,1F,Yes,95.170000000000002,Low,0.520855242783499,452728.9062500,3088603.0000000,382.0000000,702
703,1,257903.000000000000000,SW-QO,Ridge,1F,No,101.860000000000000,Low,0.110079304943425,453394.8125000,3087783.7500000,383.0000000,703
704,1,257163.000000000000000,SW-QO,Ridge,1F,No,101.860000000000000,Low,0.302773288835730,453399.0312500,3088006.5000000,383.0000000,704
705,1,257904.000000000000000,SW-QO,Ridge,1F,No,101.860000000000000,Low,0.563275714990737,453608.0937500,3087696.2500000,384.0000000,705
706,1,257164.000000000000000,SW-QO,Ridge,1F,No,101.860000000000000,Low,1.742680001693583,453554.6875000,3088045.0000000,384.0000000,706
707,1,106944.000000000000000,SJ-EV,Ridge,1F,No,67.879999999999995,High,12.710892786486044,453602.1250000,3165439.2500000,384.0000000,707
708,1,106204.000000000000000,SJ-EV,Ridge,1F,No,67.879999999999995,High,0.302219965354129,453495.5937500,3165563.5000000,384.0000000,708
709,1,257905.000000000000000,SW-QO,Ridge,1F,No,101.860000000000000,Low,0.751675172172723,454032.4687500,3087723.7500000,385.0000000,709
710,1,257165.000000000000000,SW-QO,Ridge,1F,No,101.860000000000000,Low,2.398522599106495,454053.1250000,3088164.0000000,385.0000000,710
711,1,256425.000000000000000,SW-QO,Ridge,1F,No,101.860000000000000,Low,12.046475080202425,453996.1875000,3088389.7500000,385.0000000,711
712,1,255685.000000000000000,SW-QO,Ridge,1F,No,101.860000000000000,Low,7.533397392146122,454113.0625000,3088720.2500000,385.0000000,712
713,1,106945.000000000000000,SJ-EV,Ridge,1F,No,67.879999999999995,High,20.028098571485170,454000.6875000,3165447.7500000,385.0000000,713
714,1,106205.000000000000000,SJ-EV,Ridge,1F,No,67.879999999999995,High,15.992987830916006,454037.9687500,3165681.0000000,385.0000000,714
715,1,105465.000000000000000,SJ-EV,Ridge,1F,No,67.879999999999995,High,0.002670557876935,454172.2812500,3165969.5000000,385.0000000,715
716,1,257906.000000000000000,SW-QO,Ridge,1F,No,101.860000000000000,Low,0.311522671990169,454329.3437500,3087712.5000000,386.0000000,716
717,1,257166.000000000000000,SW-QO,Ridge,1F,No,101.860000000000000,Low,0.073608552218361,454248.8750000,3087892.5000000,386.0000000,717
718,1,256426.000000000000000,SW-QO,Ridge,1F,No,101.860000000000000,Low,0.974128348687128,454205.7500000,3088563.2500000,386.0000000,718
719,1,255686.000000000000000,SW-QO,Ridge,1F,No,101.860000000000000,Low,1.333893849318993,454189.8750000,3088676.0000000,386.0000000,719
720,1,106946.000000000000000,SJ-EV,Ridge,1F,No,67.879999999999995,High,11.230962379823820,454277.4375000,3165427.7500000,386.0000000,720
721,1,106206.000000000000000,SJ-EV,Ridge,1F,No,67.879999999999995,High,15.917873829551343,454366.0625000,3165749.0000000,386.0000000,721
722,1,105466.000000000000000,SJ-EV,Ridge,1F,No,67.879999999999995,High,3.750862052592891,454365.2500000,3166005.2500000,386.0000000,722
723,1,257907.000000000000000,SW-QO,Ridge,1F,No,101.860000000000000,Low,0.041583304027981,454576.7187500,3087794.7500000,387.0000000,723
724,1,106207.000000000000000,SJ-EV,Ridge,1F,No,67.879999999999995,High,11.106367045750005,454731.2812500,3165865.5000000,387.0000000,724
725,1,105467.000000000000000,SJ-EV,Ridge,1F,No,67.879999999999995,High,4.617956484373216,454772.5312500,3166002.5000000,387.0000000,725
726,1,106208.000000000000000,SJ-EV,Ridge,1F,No,67.879999999999995,High,0.158039352312456,454950.5312500,3165929.2500000,388.0000000,726
727,1,105468.000000000000000,SJ-EV,Ridge,1F,No,67.879999999999995,High,11.096211320231037,455132.2812500,3166073.7500000,388.0000000,727
728,1,105469.000000000000000,SJ-EV,Ridge,1F,No,67.879999999999995,High,13.984193331183759,455489.9687500,3166142.2500000,389.0000000,728
729,1,104729.000000000000000,SJ-EV,Ridge,1F,No,67.879999999999995,High,1.031762158008527,455436.3437500,3166417.0000000,389.0000000,729
730,1,215738.000000000000000,SF-XZ,Plain,1A,No,67.290000000000006,Low,6.482976943624951,458841.5625000,3109365.2500000,398.0000000,730
731,1,214999.000000000000000,SF-LB,Plain,1A,No,63.420000000000002,Low,2.895575030797942,459435.7187500,3109883.7500000,399.0000000,731
732,1,214259.000000000000000,SF-LB,Plain,1A,No,63.420000000000002,Low,0.459854091731385,459444.9062500,3109940.7500000,399.0000000,732
733,1,215000.000000000000000,SF-LB,Plain,1A,No,63.420000000000002,Low,0.039539879881650,459509.5000000,3109908.2500000,400.0000000,733
734,1,220921.000000000000000,SF-LA,Plain,1A,No,66.599999999999994,Low,1.453883479905901,460157.5625000,3106633.7500000,401.0000000,734
735,1,222404.000000000000000,SF-N1,Plain,1A,No,63.710000000000001,Low,1.257553888413093,461384.7812500,3105910.7500000,404.0000000,735
736,1,222405.000000000000000,SF-N1,Plain,1A,No,63.710000000000001,Low,0.655290106053526,461428.0937500,3105912.7500000,405.0000000,736
737,1,221665.000000000000000,SF-N2,Plain,1A,No,63.049999999999997,Low,1.673188992000744,461653.4687500,3106361.2500000,405.0000000,737
738,1,66266.000000000000000,SJ-LI,Plain,1E,No,42.009999999999998,Low,4.633649399813537,462122.1250000,3186425.7500000,406.0000000,738
739,1,65526.000000000000000,SJ-LI,Plain,1E,No,42.009999999999998,Low,0.001311916003406,462105.0625000,3186513.2500000,406.0000000,739
740,1,67747.000000000000000,SJ-LI,Plain,1E,No,42.009999999999998,Low,1.473865918478658,462454.0625000,3185728.0000000,407.0000000,740
741,1,67007.000000000000000,SJ-LI,Plain,1E,No,42.009999999999998,Low,20.749641974136622,462440.3750000,3185943.5000000,407.0000000,741
742,1,66267.000000000000000,SJ-LI,Plain,1E,No,42.009999999999998,Low,25.961862504364007,462376.5937500,3186295.5000000,407.0000000,742
743,1,65527.000000000000000,SJ-LI,Plain,1E,No,42.009999999999998,Low,0.975246963635880,462496.9062500,3186751.5000000,407.0000000,743
744,1,67748.000000000000000,SJ-LI,Plain,1E,No,42.009999999999998,Low,0.089023137716974,462687.4687500,3185746.5000000,408.0000000,744
745,1,67008.000000000000000,SJ-LI,Plain,1E,No,42.009999999999998,Low,5.600550633499483,462611.6875000,3185941.2500000,408.0000000,745
